실거래일자,거래유형,상세내용,종목명,수량,단가,거래금액,정산금액,잔고,예수금잔액,수수료,세금,거래일자
2026.07.01,매도,외화증권매도,엔비디아,80,194,15540,15540,0,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,스페이스X,20,163,3274,3274,200,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,스페이스X,40,163,6525,6525,160,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,스페이스X,40,163,6532,6532,120,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,스페이스X,40,163,6546,6546,80,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,암 홀딩스 ADR,3,346,1038,1038,60,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,블룸 에너지,5,276,1382,1382,50,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,메타,2,563,1126,1126,2,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,메타,3,563,1690,1690,5,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,메타,5,563,2818,2818,10,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,메타,5,563,2818,2818,15,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,메타,7,568,3982,3982,22,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,메타,12,563,6760,6760,34,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,540,28,15244,15244,450,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,엔비디아,17,194,3302,3302,17,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,엔비디아,63,194,12240,12240,80,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,로켓 컴퍼니스,50,15,778,778,50,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,로켓 컴퍼니스,100,15,1555,1555,150,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,로켓 컴퍼니스,150,15,2338,2338,300,0,0,0,2026.07.01
2026.07.01,매수,외화증권매수,로켓 컴퍼니스,300,15,4674,4674,600,0,0,0,2026.07.01
2026.07.02,매도,외화증권매도,블룸 에너지,10,331,3312,3312,40,0,0,0,2026.07.02
2026.07.02,매도,외화증권매도,GE 버노바,1,1173,1173,1173,17,0,0,0,2026.07.02
2026.07.02,매도,외화증권매도,인텔,10,138,1384,1384,140,0,0,0,2026.07.02
2026.07.02,매도,외화증권매도,스페이스X,10,171,1717,1717,70,0,0,0,2026.07.02
2026.07.02,매도,외화증권매도,스페이스X,30,171,5150,5150,40,0,0,0,2026.07.02
2026.07.02,매수,외화증권매수,엔비디아,10,195,1954,1954,90,0,0,0,2026.07.02
2026.07.02,매수,외화증권매수,엔비디아,10,199,1996,1996,100,0,0,0,2026.07.02
2026.07.03,매도,외화증권매도,암 홀딩스 ADR,5,348,1743,1743,55,0,0,0,2026.07.03
2026.07.03,매도,외화증권매도,메타,2,567,1134,1134,32,0,0,0,2026.07.03
2026.07.03,매도,외화증권매도,메타,4,566,2267,2267,28,0,0,0,2026.07.03
2026.07.03,매도,외화증권매도,GE 버노바,1,1175,1175,1175,16,0,0,0,2026.07.03
2026.07.03,매도,외화증권매도,인텔,5,137,687,687,135,0,0,0,2026.07.03
2026.07.03,매도,외화증권매도,마벨 테크놀로지 그룹,10,291,2919,2919,90,0,0,0,2026.07.03
2026.07.03,매도,외화증권매도,스페이스X,40,174,6976,6976,0,0,0,0,2026.07.03
2026.07.03,매수,외화증권매수,암 홀딩스 ADR,5,341,1706,1706,60,0,0,0,2026.07.03
2026.07.03,매수,외화증권매수,메타,7,614,4300,4300,35,0,0,0,2026.07.03
2026.07.03,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,100,28,2857,2857,550,0,0,0,2026.07.03
2026.07.03,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,150,28,4294,4294,700,0,0,0,2026.07.03
2026.07.03,매수,외화증권매수,팔란티어 테크놀로지스,100,120,12030,12030,100,0,0,0,2026.07.03
2026.07.03,매수,외화증권매수,로켓 컴퍼니스,100,16,1628,1628,700,0,0,0,2026.07.03
2026.07.07,매도,외화증권매도,팔란티어 테크놀로지스,100,130,13083,13083,0,0,0,0,2026.07.07
2026.07.07,매도,외화증권매도,로켓 컴퍼니스,100,15,1554,1554,600,0,0,0,2026.07.07
2026.07.07,매수,외화증권매수,마벨 테크놀로지 그룹,10,260,2604,2604,100,0,0,0,2026.07.07
2026.07.07,매수,외화증권매수,마벨 테크놀로지 그룹,10,265,2657,2657,110,0,0,0,2026.07.07
2026.07.07,매수,외화증권매수,마이크론 테크놀로지,2,1017,2034,2034,20,0,0,0,2026.07.07
2026.07.07,매수,외화증권매수,마이크론 테크놀로지,2,1021,2042,2042,22,0,0,0,2026.07.07
2026.07.07,매수,외화증권매수,샌디스크,1,1902,1902,1902,10,0,0,0,2026.07.07
2026.07.07,매수,외화증권매수,샌디스크,1,1910,1910,1910,11,0,0,0,2026.07.07
2026.07.07,매수,외화증권매수,샌디스크,1,1932,1932,1932,12,0,0,0,2026.07.07
2026.07.08,매도,외화증권매도,암 홀딩스 ADR,15,319,4790,4790,45,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,블룸 에너지,4,302,1211,1211,36,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,GE 버노바,1,1183,1183,1183,15,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,10,41,419,419,-10,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,15,40,611,611,-15,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,35,28,989,989,665,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,50,28,1420,1420,615,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,115,28,3249,3249,500,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,200,28,5680,5680,300,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,300,28,8481,8481,0,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,인텔,55,122,6741,6741,80,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,마벨 테크놀로지 그룹,20,253,5068,5068,90,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,마벨 테크놀로지 그룹,30,249,7482,7482,60,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,마이크론 테크놀로지,7,1004,7028,7028,15,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,엔비디아,10,195,1952,1952,90,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,엔비디아,40,195,7808,7808,50,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,엔비디아,50,195,9760,9760,0,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,로켓 컴퍼니스,600,15,9480,9480,0,0,0,0,2026.07.08
2026.07.08,매도,외화증권매도,샌디스크,3,1825,5476,5476,9,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,디렉시온 마이크론 테크놀로지 2배 ETF,4,765,3063,3063,4,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,디렉시온 마이크론 테크놀로지 2배 ETF,8,792,6336,6336,12,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,26,39,1024,1024,16,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,125,40,5068,5068,141,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,174,39,6855,6855,315,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,285,41,11742,11742,600,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,그래닛셰어즈 인텔 데일리 2배 ETF,175,38,6748,6748,160,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,인텔,15,124,1869,1869,95,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,TRADR 샌디스크 2배 ETF,1,26,26,26,1,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,TRADR 샌디스크 2배 ETF,100,26,2651,2651,101,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,TRADR 샌디스크 2배 ETF,100,26,2654,2654,201,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,TRADR 샌디스크 2배 ETF,115,26,3047,3047,316,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,TRADR 샌디스크 2배 ETF,284,26,7491,7491,600,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,TRADR 샌디스크 2배 ETF,300,26,7929,7929,900,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,마벨 테크놀로지 그룹,20,250,5014,5014,80,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,마벨 테크놀로지 그룹,20,255,5112,5112,100,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,샌디스크,3,1835,5505,5505,12,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,50,32,1649,1649,50,0,0,0,2026.07.08
2026.07.08,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,150,31,4770,4770,200,0,0,0,2026.07.08
2026.07.09,매도,외화증권매도,암 홀딩스 ADR,20,304,6093,6093,25,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,암 홀딩스 ADR,25,304,7621,7621,0,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,블룸 에너지,18,269,4847,4847,18,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,블룸 에너지,18,270,4874,4874,0,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,메타,35,612,21422,21422,0,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,GE 버노바,7,1048,7340,7340,8,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,GE 버노바,8,1049,8394,8394,0,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,인텔,45,110,4960,4960,50,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,인텔,45,110,4980,4980,5,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,인텔,50,110,5522,5522,-45,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,마벨 테크놀로지 그룹,50,227,11375,11375,50,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,마이크론 테크놀로지,7,906,6347,6347,8,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,마이크론 테크놀로지,8,907,7258,7258,0,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,샌디스크,6,1542,9255,9255,6,0,0,0,2026.07.09
2026.07.09,매도,외화증권매도,샌디스크,6,1552,9312,9312,0,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,디렉시온 마이크론 테크놀로지 2배 ETF,7,635,4450,4450,19,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,디렉시온 마이크론 테크놀로지 2배 ETF,9,639,5757,5757,28,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,디렉시온 마이크론 테크놀로지 2배 ETF,11,639,7035,7035,39,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,352,32,11348,11348,952,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,그래닛셰어즈 인텔 데일리 2배 ETF,161,30,4987,4987,321,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,그래닛셰어즈 인텔 데일리 2배 ETF,197,30,6079,6079,518,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,인텔,45,110,4960,4960,0,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,105,46,4858,4858,105,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,109,47,5141,5141,214,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,TRADR 샌디스크 2배 ETF,414,17,7434,7434,1314,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,TRADR 샌디스크 2배 ETF,510,18,9271,9271,1824,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,TRADR 샌디스크 2배 ETF,530,18,9540,9540,2354,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,TRADR 샌디스크 2배 ETF,540,18,9979,9979,2894,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,211,28,6086,6086,411,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,264,28,7584,7584,675,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,레버리지셰어즈 GE버노바 2배 ETF,255,28,7359,7359,255,0,0,0,2026.07.09
2026.07.09,매수,외화증권매수,레버리지셰어즈 GE버노바 2배 ETF,290,28,8383,8383,545,0,0,0,2026.07.09
2026.07.10,매도,외화증권매도,TRADR 샌디스크 2배 ETF,94,21,2059,2059,2800,0,0,0,2026.07.10
2026.07.10,매도,외화증권매도,TRADR 샌디스크 2배 ETF,100,22,2206,2206,2700,0,0,0,2026.07.10
2026.07.10,매도,외화증권매도,TRADR 샌디스크 2배 ETF,100,22,2242,2242,2600,0,0,0,2026.07.10
2026.07.10,매도,외화증권매도,TRADR 샌디스크 2배 ETF,200,22,4480,4480,2400,0,0,0,2026.07.10
2026.07.10,매도,외화증권매도,TRADR 샌디스크 2배 ETF,400,22,8972,8972,2000,0,0,0,2026.07.10
2026.07.10,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,61,34,2074,2074,1013,0,0,0,2026.07.10
2026.07.10,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,187,33,6253,6253,1200,0,0,0,2026.07.10
2026.07.10,매수,외화증권매수,그래닛셰어즈 인텔 데일리 2배 ETF,10,30,303,303,528,0,0,0,2026.07.10
2026.07.10,매수,외화증권매수,그래닛셰어즈 인텔 데일리 2배 ETF,72,29,2103,2103,600,0,0,0,2026.07.10
2026.07.10,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,26,41,1069,1069,240,0,0,0,2026.07.10
2026.07.10,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,25,27,685,685,700,0,0,0,2026.07.10
2026.07.10,매수,외화증권매수,레버리지셰어즈 GE버노바 2배 ETF,55,30,1652,1652,600,0,0,0,2026.07.10
2026.07.12,입금,예탁금이용료,,0,0,755,645,0,18675,0,110,2026.07.13
2026.07.13,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,4,823,3292,3292,35,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,5,815,4076,4076,30,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,100,38,3805,3805,1100,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,100,38,3805,3805,1000,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,100,38,3890,3890,900,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,100,39,3911,3911,800,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,TRADR 샌디스크 2배 ETF,30,26,790,790,1970,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,TRADR 샌디스크 2배 ETF,70,26,1845,1845,1900,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,TRADR 샌디스크 2배 ETF,100,26,2604,2604,1800,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,TRADR 샌디스크 2배 ETF,100,27,2750,2750,1700,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,TRADR 샌디스크 2배 ETF,200,25,5144,5144,1500,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,TRADR 샌디스크 2배 ETF,200,26,5202,5202,1300,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,TRADR 샌디스크 2배 ETF,200,26,5288,5288,1100,0,0,0,2026.07.13
2026.07.13,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,100,33,3380,3380,600,0,0,0,2026.07.13
2026.07.13,매수,외화증권매수,메타,5,639,3196,3196,5,0,0,0,2026.07.13
2026.07.13,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,60,46,2786,2786,300,0,0,0,2026.07.13
2026.07.13,매수,외화증권매수,마벨 테크놀로지 그룹,30,248,7449,7449,80,0,0,0,2026.07.13
2026.07.13,환전,외화매도,,0,0,1502,1,0,20177,0,0,2026.07.13
2026.07.13,환전,외화매도,,0,0,39999750,26600,0,40019927,0,0,2026.07.13
2026.07.13,출금,이체출금,,0,0,40000000,40000000,0,19927,0,0,2026.07.13
2026.07.14,매도,외화증권매도,TRADR 샌디스크 2배 ETF,100,26,2649,2649,1000,0,0,0,2026.07.14
2026.07.14,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,100,34,3420,3420,500,0,0,0,2026.07.14
2026.07.14,매수,외화증권매수,바이킹 홀딩스,33,102,3368,3368,33,0,0,0,2026.07.14
2026.07.14,매수,외화증권매수,델타 에어라인스,40,90,3615,3615,40,0,0,0,2026.07.14
2026.07.14,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,100,37,3725,3725,400,0,0,0,2026.07.14
2026.07.14,매수,외화증권매수,로켓 컴퍼니스,250,14,3666,3666,250,0,0,0,2026.07.14
2026.07.14,환전,외화매도,,0,0,10036035,6750,0,10055962,0,0,2026.07.14
2026.07.14,출금,이체출금,,0,0,10000000,10000000,0,55962,0,0,2026.07.14
2026.07.15,입금,이체입금,,0,0,10000000,10000000,0,10055962,0,0,2026.07.15
2026.07.15,입금,외화배당금입금,GE 버노바,0,0,9,9,0,0,0,0,2026.07.15
2026.07.15,매도,외화증권매도,바이킹 홀딩스,33,98,3265,3265,0,0,0,0,2026.07.15
2026.07.15,매도,외화증권매도,델타 에어라인스,40,86,3450,3450,0,0,0,0,2026.07.15
2026.07.15,매도,외화증권매도,메타,5,659,3297,3297,0,0,0,0,2026.07.15
2026.07.15,매도,외화증권매도,로켓 컴퍼니스,250,14,3555,3555,0,0,0,0,2026.07.15
2026.07.15,매도,외화증권매도,레버리지셰어즈 GE버노바 2배 ETF,600,29,17730,17730,0,0,0,0,2026.07.15
2026.07.15,환전,외화매수,,0,0,10026166,6725,0,29796,0,0,2026.07.15
2026.07.15,출고,외화주식액면분할출고,디렉시온 마이크론 테크놀로지 2배 ETF,30,683,0,0,0,0,0,0,2026.07.15
2026.07.15,입고,외화주식액면분할입고,디렉시온 마이크론 테크놀로지 2배 ETF,600,34,0,0,600,0,0,0,2026.07.15
2026.07.16,매수,외화증권매수,디렉시온 마이크론 테크놀로지 2배 ETF,100,35,3572,3572,700,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,100,30,3070,3070,900,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,100,30,3074,3074,1000,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,그래닛셰어즈 인텔 데일리 2배 ETF,100,28,2801,2801,700,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,50,35,1764,1764,450,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,100,35,3518,3518,550,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,TRADR 샌디스크 2배 ETF,100,22,2259,2259,1100,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,마벨 테크놀로지 그룹,40,224,8965,8965,120,0,0,0,2026.07.16
2026.07.16,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,100,28,2832,2832,600,0,0,0,2026.07.16
2026.07.17,매수,외화증권매수,아이셰어즈 0-3개월 미국 국채 ETF,66,100,6635,6635,66,0,0,0,2026.07.18
2026.07.20,매도,외화증권매도,아이셰어즈 0-3개월 미국 국채 ETF,66,100,6635,6635,0,0,0,0,2026.07.20
2026.07.20,매도,외화증권매도,마벨 테크놀로지 그룹,120,197,23737,23737,0,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,디렉시온 마이크론 테크놀로지 2배 ETF,100,28,2834,2834,800,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,100,23,2398,2398,1100,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,100,24,2403,2403,1200,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,115,24,2764,2764,1315,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,185,24,4451,4451,1500,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,그래닛셰어즈 인텔 데일리 2배 ETF,100,24,2497,2497,800,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,TRADR 블룸 에너지 2배 ETF,50,33,1650,1650,600,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,TRADR 샌디스크 2배 ETF,100,16,1653,1653,1200,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,TRADR 샌디스크 2배 ETF,100,16,1658,1658,1300,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,TRADR 샌디스크 2배 ETF,200,16,3306,3306,1500,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,25,21,531,531,625,0,0,0,2026.07.20
2026.07.20,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,200,21,4268,4268,825,0,0,0,2026.07.20
2026.07.20,입금,매도담보대출(해외주식매도담보대출),,0,0,174852,174852,0,204648,0,0,2026.07.20
2026.07.20,입금,매도담보대출(해외주식매도담보대출),,0,0,174726,174726,0,379374,0,0,2026.07.20
